S/K,Maturity,Volatility,Rate,Labels,Prices,Strikes,Weight_0,Weight_1,Weight_2
0.4991272972547159,0.6834028395413324,0.7698633683593877,0.05104192912392,6.632729122596672,99.73534144916937,199.81944886150393,0.03260177980737093,0.546461666530045,0.4209365536625841
0.50066227144786,0.7871349009962738,0.731872142040399,0.09193246242372496,7.785074375804427,100.03093693609748,199.7972338654939,0.5253892425739491,0.2535914017734842,0.22101935565256653
0.5047299632378446,0.3203392503639431,0.38690132970930174,0.05338641541881478,0.010014796501243595,100.86721535392064,199.84392190005343,0.6700303727665,0.3082239709029046,0.02174565633059541
0.5079355437415964,0.9876004016091784,0.3968241273866751,0.028643480129309513,1.1323620399026257,101.0688834248697,198.9797419577449,0.05729076499467197,0.283535436862115,0.659173798143213
0.49478140215490196,0.8713995953154092,0.2439628488009477,0.07527878869000555,0.0232193314825907,98.46174437784495,199.00049587356838,0.21599472879980922,0.42202520609550936,0.3619800651046814
0.5019124495154422,0.4881372841822132,0.5603223736129155,0.08978247915216714,1.10718623390769,100.39701053740393,200.0289306119613,0.2854516133183638,0.20506960371104702,0.5094787829705892
0.49017180570261765,1.0395119947653326,0.2757576006722876,0.05321302818817929,0.12365324533438238,97.83353555031499,199.5902955088968,0.27655343730975185,0.45333002909228987,0.2701165335979583
0.48739087577953977,0.40964289191177616,0.24930439458544978,0.02553453819183109,2.0802775512016904e-05,98.02233672010226,201.11647876732195,0.4471539931118746,0.3063715599470991,0.24647444694102622
0.5099792936632894,0.3008901988196159,0.04449353678618728,0.08977339963357212,9.615799186824183e-156,102.04744260893797,200.1011489621658,0.14087897696206883,0.4359409862757787,0.42318003676215254
0.4887184371499356,0.5488333800524979,0.1011525480344255,0.05824569853264319,3.873531953854771e-20,98.0634048938741,200.6541956259139,0.10367850559916707,0.11100958583592459,0.7853119085649084
0.4969918909284498,0.691256493901197,0.09096516171834018,0.08052530124282498,1.0368313670218273e-17,98.81311011948061,198.8223790430142,0.09578652026593316,0.40958414371183394,0.49462933602223286
0.49718450827899413,0.39060670052244395,0.6753292354585935,0.059882956576357116,1.3414292083933521,99.21893561909205,199.56159929950098,0.3870561895682075,0.3332739841189709,0.27966982631282167
0.5048695759216951,0.9584686196383942,0.12055741486881755,0.09383677726724576,7.320133420735863e-07,100.72675901879697,199.51045541793474,0.46107262867317145,0.3497797621172125,0.18914760920961596
0.4989817051683586,0.2505783493527017,0.07028538766532141,0.04128616984539839,2.7635836773445645e-85,100.20675220690875,200.82249743625079,0.11142605987162724,0.2700806208598078,0.6184933192685651
0.5108181629835473,0.31278167824599845,0.9052858330018042,0.059760833473041106,3.2554434074351093,101.94146200183758,199.56506911662214,0.04011963446676215,0.5108925448488543,0.44898782068438364
0.5017399284144594,0.48702476584550913,0.02546394922545473,0.0907165011884081,2.3112892832233986e-290,100.10562906046401,199.51696763860565,0.4125662478859472,0.3327690042211011,0.2546647478929517
0.49336033106689176,0.3549448690616591,0.05771721672615454,0.058939493117324396,2.2615704871727223e-89,98.23377369810628,199.11161784263388,0.7280423207799935,0.026252569120639852,0.24570511009936663
0.49662786689928556,0.5931246506929384,0.16247279073147686,0.05371030632797891,1.4287948290945826e-07,99.59102807802059,200.53451430307535,0.4365137309323827,0.46330143177667515,0.10018483729094224
0.5021614762100236,1.0644116438610898,0.3759344602919856,0.08371472625617585,1.360855004186039,100.01817907277915,199.1753326592254,0.6465583088856643,0.2876913729835119,0.06575031813082374
0.49447397600259674,0.7444599960576437,0.7231046170754838,0.027575798220173118,5.867781571515641,99.70098585809426,201.63040058061756,0.5099457959789766,0.39229404037292337,0.0977601636481
0.5042513980227542,0.7072331703788559,0.3594504175489119,0.09528065755033405,0.3124898331927355,101.07168669472048,200.4390807661373,0.4369319731410657,0.1160517054569935,0.44701632140194086
0.4987712481556403,1.0455697178872045,0.809102042099094,0.09558496001856084,14.59056746661554,99.52332695902157,199.53701687304473,0.3892378158816413,0.4613009513201581,0.14946123279820045
0.494465082987235,0.882878580398184,0.5913966506778388,0.06368266480740717,4.45628142293026,99.01754803305617,200.2518508179725,0.30957838434966095,0.29108752999013343,0.39933408566020556
0.4958255364040543,0.9103450278751211,0.8835873418578348,0.0937926324992483,14.610830075019386,98.83183394194084,199.32784152004945,0.3106345077266209,0.4532201265745216,0.23614536569885755
0.5090048982185192,0.8592451541432107,0.9097783859742531,0.0881155030980433,15.345261224463407,101.09422723905708,198.61150176133793,0.48636360435039744,0.024273165535404324,0.48936323011419824
0.4932311528549094,0.9357595717729017,0.19291134229860182,0.022733962623789905,0.0007444375072148054,98.21960120206755,199.1350315841874,0.4344556998737703,0.45999576662049113,0.10554853350573858
0.4943217821946143,0.24936910040718668,0.7611362346451606,0.08738529694566632,0.7524788963606719,99.03037493183238,200.3358510567195,0.1322504172066165,0.33626406584257695,0.5314855169508067
0.5080332851240449,0.8768383953450516,0.5866909994568023,0.03329631109276223,4.3950373841431425,101.43971375175838,199.6713930406945,0.3353187393356707,0.3213488556568895,0.3433324050074398
0.49328864378490556,0.3733077544517203,0.0808842661926921,0.060238759892296365,3.396462680385258e-44,99.07583152132233,200.84758238327402,0.09125244779560417,0.05366332756194702,0.8550842246424488
0.5004484270818603,0.37273863886254943,0.07903785519342212,0.022216686667426124,3.1661548896276904e-46,100.89302193956546,201.6052333861407,0.08175173355498982,0.3389010192214921,0.579347247223518
0.5006311070557639,0.3432163990790817,0.6434598256694687,0.04131691380366033,0.7536105921097134,100.58663917117626,200.9196746936706,0.4455164044270141,0.4266035317429143,0.1278800638300714
0.4921739719336689,1.0892760864090942,0.7182461499815049,0.050846546602648895,10.359762999790803,98.37173160047752,199.8718689125138,0.12128847893664597,0.5049131816487005,0.3737983394146537
0.501031467391176,0.4595744561979827,0.7388126445553936,0.06415466017166092,2.9880192628036575,100.59930456476832,200.78440399877377,0.11689755244656054,0.23763834358157862,0.6454641039718608
0.49607203822496515,0.6480791737970517,0.27690371169373235,0.04588190960157025,0.01137144007534413,99.89967957304636,201.38139599745503,0.4013291825425183,0.32269473823230765,0.27597607922517403
0.4922915049264852,0.9213090254061087,0.12229610082303595,0.09330295210277297,1.5757221767814506e-07,98.71646633161792,200.52441560282344,0.18774650312542954,0.41590203615032123,0.39635146072424926
0.5053992848087866,0.919029136234728,0.23947810287095464,0.03341104348222558,0.02141515081067802,101.38707877704358,200.60787940252527,0.2873307216615899,0.31138611608378863,0.4012831622546215
0.4944106363870274,0.26482369293822505,0.4094411176304949,0.07774627904080017,0.004558320706185476,98.72808457998062,199.68843166775181,0.09711331611357422,0.5786258874179061,0.32426079646851974
0.5039331046868119,0.48690370934363786,0.03843992033405436,0.09802773850997323,5.288109279867358e-126,100.5328762462866,199.4964714786232,0.5267203703727512,0.006193138611314372,0.46708649101593447
0.4974096149233504,1.0947195898932454,0.7563894816830172,0.032874961717067844,11.780981447012461,99.49125737032483,200.0187659936091,0.569696242291319,0.13958805291998846,0.2907157047886925
0.49021112816256723,0.9983819593830585,0.6742082723108251,0.04226887978080151,7.458608357096672,97.6818277220429,199.2648108340147,0.32444038794552843,0.4403787188543189,0.23518089320015276
0.49725753458074706,0.21170380501344954,0.5974894282626192,0.04080401241014938,0.07479722760605867,99.93441220095359,200.9711371899298,0.5771844438593855,0.16268709529148517,0.26012846084912933
0.5091039683001921,0.202276415001513,0.24892519248901204,0.08526634407098217,5.350735089552397e-09,101.55563990576137,199.47917562858063,0.17421890462176864,0.20571165964822008,0.6200694357300113
0.5071556765278878,0.9382880464193211,0.5197246100748601,0.06464411902939333,3.5767313598238424,100.6523038541103,198.46431482971985,0.4827920691330233,0.11933957923828074,0.3978683516286959
0.4997690017119472,0.8361500819033574,0.3311185332106518,0.0688034233397155,0.2662102783165845,100.02643799984648,200.14534246263418,0.48347958253811874,0.44924235433453685,0.06727806312734451
0.49950317845975695,0.23322913941045406,0.904860322410484,0.09706336274702253,1.6124083153479578,99.60433458672574,199.40680836878894,0.20606577916495356,0.14222819496023384,0.6517060258748125
0.5045219781221445,0.4781241691380763,0.4443588653462039,0.06413222956176631,0.2551065403963868,100.67147406869792,199.53833219199305,0.025222818130776283,0.42606240334367645,0.5487147785255473
0.5018245203669381,0.9690314462014775,0.6990684460860076,0.02019745712027934,8.16214744959603,100.52123439395547,200.31152387781594,0.17039952658292074,0.4135027677478285,0.4160977056692508
0.5095099152442322,0.5498541916093794,0.3605826263614152,0.055401639301963276,0.09917225326504808,101.96664301665147,200.12690620117579,0.17999674042417152,0.3312864587130604,0.48871680086276803
0.503556206065173,0.8084554147660652,0.22887113978063875,0.06359934466371539,0.008028423782809047,100.76961230277149,200.1159177248415,0.6664924888838867,0.24980679052404225,0.08370072059207115
0.4979613121879401,0.6582565144894923,0.8791130508985309,0.09336022770532916,9.599435242707415,99.78380488935774,200.3846532794448,0.06822912507800141,0.3094933554820185,0.6222775194399801
0.4933297712391137,0.8654072973701632,0.9879454787851859,0.06508690709374937,16.77793108735787,99.22379754610863,201.13077160716398,0.4000196835678483,0.4220796223604456,0.17790069407170622
0.5041177238668817,0.5067888425512184,0.4967908505972083,0.07536237765040993,0.6477839798658014,101.05788192036233,200.46484607838917,0.273365845777005,0.36078174125836404,0.36585241296463095
0.49394119966823524,0.5440957936281404,0.08964320156446948,0.0887930923732288,1.2945119022896573e-23,98.83450797511898,200.09367115256433,0.7947298805541493,0.1133380946420674,0.09193202480378347
0.49634481167884126,0.39035824685597853,0.4921101726650472,0.06171103080791221,0.2080483561756381,99.65178462278163,200.7712829428367,0.2821300647015511,0.3196042411203933,0.3982656941780556
0.4921781677203537,0.892750833900668,0.28824235678873134,0.03467518714244651,0.07714656199426728,98.1838593457117,199.4884490721618,0.3236992777792594,0.44454881621677417,0.23175190600396645
0.5005345315995837,0.3269433012811099,0.03695255879812152,0.03171333125817263,1.0301126528993468e-229,100.34558176592857,200.47684111873178,0.20985943982629707,0.2584383756552981,0.5317021845184048
0.4957864288997481,0.2701024875495442,0.23971409281582312,0.03134395107875325,3.89770847848826e-08,98.94047421091204,199.56269160186832,0.44241993115633654,0.3788867682024728,0.17869330064119057
0.49910494622157836,0.7372620498445956,0.1508646537768606,0.025662434135088157,2.9400301594887393e-07,100.2212433643206,200.80194380567656,0.013146327507349773,0.5528051686413432,0.4340485038513071
0.49630777415166893,1.077730973494119,0.4771122411120029,0.09910005317006954,3.6470032474444043,99.31224545810589,200.10213546998887,0.1810532179597884,0.3472250699439608,0.47172171209625074
0.4927451340502973,0.4972441494463793,0.8615814656543805,0.027162742752646463,5.173318509934402,98.45125600947894,199.80157936867514,0.5486652246816361,0.2667859417781947,0.18454883354016904
0.5051994397776408,0.422281352691364,0.34012802535141035,0.07191184677607677,0.013931719387861669,101.04366555118143,200.00747743436716,0.15563463357124124,0.6854724791520362,0.15889288727672246
0.5055158940921067,0.42756039526026085,0.9330077703791235,0.09702301071764503,6.201680351115922,100.50434665892239,198.81540389432374,0.6483860428741159,0.2672489630213337,0.08436499410455034
0.49286394453986127,0.4582126429996252,0.06804993007209509,0.0698454917442439,2.3229734005439688e-49,98.29236351730265,199.43102879856343,0.32626316887471263,0.5580746559419653,0.11566217518332216
0.5083152996296424,0.4078980746006211,0.2220609411066864,0.02995644674657718,5.524442326370569e-06,101.34405988730671,199.3724366768929,0.2844918093868699,0.45255473323393997,0.26295345737919024
0.4939597318541164,1.0196656379055657,0.3889699412444128,0.045989933052453566,1.033020618000462,99.10536199839997,200.63449631086377,0.25549664234445885,0.3360435834977281,0.40845977415781304
0.4957768207892629,0.7420867435557503,0.5907338690465445,0.0629184974483666,3.197712589812191,98.95404001119576,199.5939218248721,0.42064834377217114,0.05264868643827944,0.5267029697895494
0.5007552762193765,0.8193032735769177,0.9942757741842049,0.06243706683774981,16.612676941709953,101.29952156993426,202.2934682480626,0.324563786550376,0.32061750123653515,0.35481871221308886
0.49903090155332047,0.6625188435758552,0.2187242543910458,0.07918703897040798,0.0009169804295484224,99.67144244998613,199.7300009673578,0.47626016280035993,0.12575941270886912,0.397980424490771
0.4982634364395242,0.39665572589893017,0.5011086550430676,0.03361812705812883,0.23672854439478241,99.78598893890718,200.26753247630387,0.6054803902797463,0.3113197946982371,0.08319981502201655
0.4991855787689833,0.3867180099639941,0.532092341799428,0.038286596135753706,0.3372347806289535,100.19996862745187,200.72688973617792,0.3847276778772234,0.3468016647342011,0.2684706573885756
0.5101558523260818,0.31134556324020474,0.6545416566589262,0.08879579727495635,0.7842661475767567,101.6035720654924,199.1618279046015,0.6001723833806945,0.059700063505602745,0.3401275531137028
0.4863943114962843,0.7662407426153874,0.5483458114509663,0.0554445473663322,2.3154474501450846,98.44607273602091,202.3997205748015,0.42584453688845125,0.3878179095288068,0.18633755358274195
0.4977487222318317,0.9363694482048479,0.5820839718794977,0.02883088574859765,4.3840489207188895,99.9595613041733,200.8233408535323,0.05407649116741069,0.46606311261840655,0.47986039621418275
0.4904140891583583,0.4910404325204636,0.9924730871994719,0.023265145601767144,7.6613562524710765,98.26981936422092,200.38131354029855,0.42764483736794456,0.12242238387390765,0.4499327787581478
0.495738595992654,0.904856249701921,0.20176498365212092,0.05005811258627482,0.002109934932852213,99.21818930411227,200.142151743179,0.8272379729122131,0.07779582222493549,0.09496620486285136
0.4891538932358574,0.5858276614488942,0.027021795821790387,0.09110661380532241,5.86823848221358e-226,98.18005763791706,200.71404724683887,0.3776907017582531,0.15509087143656056,0.4672184268051863
0.49125420605503045,0.7593936525698395,0.01761887223092916,0.04665914914110486,0.0,98.4903196263252,200.48748369452593,0.35499419504730534,0.3263824381096298,0.3186233668430649
0.506744917093112,0.6706023804366967,0.616558498499006,0.04397032304925377,3.229389642439804,101.11377323728121,199.535841064395,0.3052448107071511,0.618430488918265,0.07632470037458383
0.5013072377416667,0.5835755948096915,0.534878792071471,0.09621739591298509,1.433156950445401,99.86040174277039,199.19999996934092,0.40755050073461907,0.12956924084143417,0.46288025842394687
0.49931941553370124,0.8067863122855949,0.058289988500610734,0.04694651949356181,1.261131467785349e-36,99.58910476052985,199.44969424848682,0.17480434642545437,0.4120135663386359,0.4131820872359097
0.496852526867819,0.6834300492301535,0.10956173866577273,0.0380688219287683,8.54894655869435e-14,99.44215744172203,200.14421194274672,0.654252520526537,0.19260705324066552,0.15314042623279742
0.5025187263982546,0.3692289442537455,0.7758845110299467,0.03748217046603289,2.22112842663536,100.01185084739487,199.02114208602407,0.6182447792491037,0.2241898973933485,0.15756532335754775
0.49628509674695104,0.47709995697891433,0.616383238300872,0.055625235922630425,1.4137202459672418,99.69661119415468,200.8857647502331,0.3060541645178783,0.5730953847937219,0.12085045068839971
0.49477130472000913,0.46188453504131205,0.6960097667865053,0.059227935260655534,2.217047230627747,99.31036395763697,200.71973255166174,0.33307522029154585,0.1510261004794941,0.51589867922896
0.5029646528482965,0.5452225779044502,0.03640907860817188,0.02496256270583807,1.1156683137668935e-139,100.6459885401495,200.10549045581976,0.14766087616385673,0.19509155161883124,0.6572475722173121
0.49878243924310856,0.40224777691520275,0.05845853265865453,0.022628702042063298,2.1611382630861937e-77,99.447722497949,199.38096186557559,0.39136105267471255,0.2622728022813849,0.3463661450439025
0.5014980095757119,0.8171098900386784,0.681952098866281,0.05272497770647794,6.308556160951788,100.82312115757577,201.04391090779464,0.26965801119751026,0.4782787962989029,0.25206319250358683
0.5132252234480493,0.3622994890725881,0.09709138034127923,0.062257508463774605,1.0310439425298538e-28,102.3781533935958,199.4799723711532,0.4678812761973817,0.046987532588261015,0.4851311912143573
0.4941581701646324,0.5601596569255968,0.7651401671893041,0.08566917591631339,4.80333524418697,99.35076753710914,201.05054117391137,0.19589076223536034,0.3179102245351155,0.4861990132295242
0.4992066798717172,0.7745073995453915,0.30406396744046255,0.07620304079519338,0.1068472852402973,100.01323687150264,200.344348150957,0.4092699237576113,0.051392509725580834,0.5393375665168079
0.49602364542939176,0.8958113825807261,0.9495437048698098,0.09861096871453054,16.89783540423688,99.38243451566728,200.358259997132,0.005387412195943073,0.4205961396404674,0.5740164481635895
0.5005473366122672,0.30342578135137294,0.746004824943857,0.08797872988945225,1.2457706838493579,99.39665466546302,198.57593357340627,0.17692901084352136,0.4835445488969883,0.33952644025949025
0.49255702619932806,0.7095178241551103,0.3493477085046398,0.049209282493688916,0.15358532169832584,99.11230686126652,201.2199635563776,0.6163734346736354,0.09731846264717951,0.28630810267918516
0.502455437990674,0.8776200197996769,0.7595635780174144,0.04422949062570748,9.298067773884611,100.0648760005949,199.15174249234053,0.3957731125214852,0.3578352267012491,0.24639166077726563
0.5039762187854101,0.3104429812632873,0.7635965418350885,0.03403309689363905,1.3997123133655123,99.32575415613671,197.08420844839304,0.12377316027043776,0.52509901103544,0.3511278286941222
0.5051330844266232,0.7180650142184959,0.3840634085141359,0.07750233342458238,0.45650163489513007,100.63780376055634,199.23027586836912,0.3201644817340311,0.2790670536470559,0.4007684646189129
0.5034352108642468,0.6420674019801778,0.9176911316103776,0.04020529421072848,9.890894318286602,99.9915984814802,198.61860339451567,0.7824618211653156,0.19858874344044383,0.01894943539424059
0.5013707421686517,0.7328520490508241,0.05120425541870437,0.08200831793938662,1.4430412869160787e-47,100.03357747218664,199.52017351370938,0.498784049744068,0.403331389375703,0.09788456088022898
0.49661302696515885,0.912113627368593,0.8039762059326456,0.044165073485423104,10.965693031505214,99.22822180182119,199.8099453979543,0.4736026142494951,0.05151341514341762,0.47488397060708726
0.5003588930491073,0.8314439323737588,0.9414017674864503,0.0809328194887699,15.220043513634145,100.38996366099808,200.63591365237392,0.4457574709291976,0.051134406516104,0.5031081225546984
0.4991893651657564,0.9390836394231186,0.018464328743275138,0.045813949237763725,5.932067581064735e-292,100.0226061712111,200.37006625331145,0.07350829066380814,0.3970743636766472,0.5294173456595446
0.5026314363360648,0.9143753973211062,0.7076811059929083,0.022088983275044383,7.822837309140237,100.4489688000428,199.84617263947163,0.35381079246264835,0.4126345454096838,0.23355466212766782
0.5006127356657094,0.25855812525823013,0.9542328685426414,0.04382473171064202,2.421330172818136,99.45671457498509,198.66996480368928,0.668207073612316,0.01229018302272014,0.3195027433649638
0.49983344122535067,0.6500984685113772,0.38859099697744737,0.04825424076819739,0.27065850361283195,100.46906339121394,201.0050851037742,0.3559009174465104,0.22454944364060284,0.4195496389128867
0.509467877536049,1.0141931370421509,0.9800114335438327,0.038839443647112865,20.14618267048543,101.1067135785903,198.45552199988538,0.49365253853090746,0.4307231669883481,0.0756242944807445
0.4985242293520772,0.42793907373897666,0.4871975013871392,0.06454541963873653,0.28862245896699124,100.53741605800234,201.67006965472666,0.17537587730096071,0.226068842439475,0.5985552802595643
0.4999163398891638,0.5077608098114652,0.47309404703852187,0.08639914447428518,0.47671237354633167,100.16631307087994,200.36615145063624,0.36772523730567147,0.2870016677279419,0.34527309496638653
0.5032555535930265,0.3269351874445645,0.3529017117874356,0.020075201649835794,0.0027493279963760123,100.23693426781607,199.17700570250602,0.3192938870330006,0.30235810591242196,0.37834800705457744
0.5015438965569665,0.8195804014615131,0.8006050303662354,0.09161418037605909,10.480103372809758,100.28787673813716,199.95832354176844,0.43560353541675784,0.5196334368113078,0.04476302777193433
0.49858023689832687,0.821692973877377,0.39348715324621847,0.06161457663949546,0.6781363350464389,99.95274344946742,200.47474017677584,0.19571580887092532,0.18716649825827444,0.6171176928708002
0.5038110429340824,0.698522736004294,0.22907473840121662,0.021064636977121277,0.001540986329099471,100.35874430570492,199.19917539170663,0.28975051072951385,0.5743167230377524,0.13593276623273387
0.5107860075324004,0.2674148991414934,0.23110012064161448,0.044402524528801945,4.87814257203161e-08,102.7707543539915,201.20119353009588,0.2843605123991271,0.5833845825598895,0.1322549050409836
0.49836104455335356,0.4698668262987127,0.6746350548290718,0.02991166842694476,1.9695009414821154,99.6420308333416,199.93944535260343,0.05419810114000497,0.18234793163581078,0.7634539672241843
0.49688406800377766,0.8598157866923013,0.6658697256896108,0.09549509744775142,6.763277742502684,99.47456815599055,200.1967351370869,0.01451962363218062,0.4004213968090428,0.5850589795587764
0.500334542057364,0.24018410131101825,0.7585277420254868,0.06492078688861622,0.6935164941499492,99.50268196283079,198.87230162778303,0.31722062063833134,0.5595101448961526,0.12326923446551603
0.49861498948440997,0.6713126011660709,0.05776276503624711,0.06895896863633363,1.652599304217817e-43,99.14393016592358,198.8386475674203,0.4640498727256917,0.49183372150646093,0.04411640576784739
0.5013943279223898,0.45192401581903324,0.811457130905422,0.060129461511726476,4.018027958678315,99.8150350244768,199.0749186136127,0.43612812646995447,0.43739670399953196,0.12647516953051346
0.4908275450258259,0.5390543868128468,0.7740643081457275,0.051070667935396705,4.262890143854582,98.34459555396937,200.36486654145455,0.03666649736232323,0.40179618847267934,0.5615373141649975
0.5110059544538319,0.275528175764262,0.1327882026221441,0.08056925546369316,6.3679877666932356e-21,101.86239380288353,199.3369997258741,0.40805749583896095,0.14514661010398514,0.44679589405705394
0.4947198163927231,1.0771380791770913,0.5222424570003189,0.054954609532234744,4.12871939862654,98.62254454545533,199.35030147885942,0.275741724838891,0.5350944967763305,0.18916377838477852
0.4974384194812274,0.7997699920822032,0.30083226523161255,0.03135443923038885,0.07343575473363106,98.71250072801031,198.44164998545227,0.2964360598875212,0.2903557336130739,0.413208206499405
0.5043973608569664,0.3121809496738728,0.2010628538250559,0.03613127892875234,2.599452332241534e-09,100.47489259941759,199.19789514503344,0.39024132236736536,0.36588222813218535,0.24387644950044937
0.49832706489091894,0.7974857930715267,0.896207938846916,0.05020505045231637,12.328397220945256,100.30203301543169,201.27751447212134,0.6855300830628277,0.251418062196782,0.06305185474039032
0.5089933119964315,0.7521226145852977,0.9766806611276738,0.03547860746493362,14.428519634511726,101.64363502890828,199.69542356112703,0.29994400432277024,0.06518947213637288,0.634866523540857
0.5086662407738871,0.3105687938023843,0.41317294938275306,0.06625965266551236,0.021013506574803886,101.61644224037543,199.7703682591078,0.3314938122981792,0.38209410487706247,0.2864120828247583
0.5037892189877252,1.0013315309017496,0.6690257327583468,0.054997344398422895,8.23152721115212,99.91536776205696,198.32772119026112,0.1665639441259462,0.5514591374916888,0.281976918382365
0.49572124652426325,0.8049452861015762,0.6788895276443295,0.07301908007459992,6.026067432199415,98.73665133734302,199.17776780727579,0.6267948482482278,0.3445153835922103,0.028689768159561993
0.4945288368759938,0.6152262089625262,0.9689908414558079,0.045244432388528766,10.354829035064636,99.22020996949554,200.63584278782034,0.3895577667581656,0.35073154140041446,0.2597106918414199
0.4932752462837681,0.8658728443744654,0.7097426773453139,0.07915942419332565,7.724213127952286,99.04386244142509,200.78822764288438,0.08258674029310903,0.4590546160429336,0.45835864366395734
0.504220214083841,0.43247036587549653,0.3442253151235826,0.04067035069267501,0.01455061314809919,100.65466523787856,199.62441494093264,0.3173907322914909,0.029431421642912226,0.6531778460655968
0.49460561999360875,0.5364720453311198,0.42584786678924735,0.05114633373373277,0.22979438364280447,99.44178996011577,201.05268913321436,0.3483885382527142,0.03467603062177562,0.6169354311255102
0.49711019979236126,0.959739416423117,0.15505891925524953,0.05810353570539431,5.086967714684819e-05,98.60180064033865,198.3499849359836,0.2901946842196905,0.335706911685501,0.3740984040948086
0.49623244415349865,0.7929738310487668,0.8125095539686209,0.08551091535993469,9.949727381019994,99.14167945117703,199.78878974811593,0.3835170289713804,0.1760053579850785,0.44047761304354105
0.49883003668471726,0.24089583604876008,0.4493580175538855,0.09756820405870557,0.009954846810277557,100.22484821644971,200.9198341033266,0.14258440711458614,0.2744170787506083,0.5829985141348055
0.5044388640991144,0.7677251200112745,0.45031426989609297,0.05375585684924582,1.1758477570081718,101.2035010303843,200.62589985235434,0.3863047501219892,0.06954204432991117,0.5441532055480996
0.5040755622596742,1.079525044686845,0.891028061650491,0.030662476812588782,17.19698325972741,100.3892805056487,199.1552219981123,0.23378492130810535,0.7344534804312961,0.03176159826059855
0.49733494115112314,1.0866276878287844,0.6651051009068101,0.08844873681912588,9.617807383265724,100.1366322763571,201.34646490870423,0.7370435494615384,0.08388751494565211,0.17906893559280954
0.49612290793861763,0.9647534282505976,0.4074724048940329,0.07644033198891097,1.3540156582793177,99.92931975900207,201.42049109202944,0.29528174654017025,0.5434112352793768,0.16130701818045293
0.4991962689388676,0.8615090729992738,0.027578826049008333,0.0679154073743703,1.5929102413251125e-137,99.70120181035043,199.7234515039214,0.3785540949505943,0.45137221971337604,0.17007368533602965
0.5006591894607696,0.6576227743553709,0.10816388773582811,0.042983263529140045,3.0199677797848986e-14,99.71915157604096,199.17571408894452,0.14857407883887233,0.449856944507073,0.4015689766540547
0.5031854829232835,0.8218685843117821,0.41849797803750294,0.04093446090423578,0.9027620876945397,100.29208485886586,199.31434483406306,0.3141734203820656,0.4263689673845108,0.25945761223342373
0.49923923918662083,0.8791989594567926,0.8962592877965547,0.032664477421295704,13.598060295003272,100.26067510135313,200.8269126936047,0.18635287276340706,0.4706189995784073,0.3430281276581856
0.48719717805619595,0.8939349497305342,0.46035840436121833,0.04349855414508613,1.4982359180948759,98.28143930358954,201.7282606104365,0.16524580102662284,0.017248963216177957,0.8175052357571992
