S0,K,C_mkt,T,type,iv
667.8400268554688,681.0,11.14,0.011963281851788432,P,0.20179020874023437
667.8400268554688,682.0,16.71,0.011963281851788432,P,0.20069158691406247
667.8400268554688,683.0,17.87,0.011963281851788432,P,0.208442974243164
667.8400268554688,684.0,20.77,0.011963281851788432,P,0.20667297241210933
667.8400268554688,685.0,12.76,0.011963281851788432,P,0.22144333251953124
667.8400268554688,686.0,14.22,0.011963281851788432,P,0.24622335815429688
667.8400268554688,688.0,16.62,0.011963281851788432,P,0.24091335266113278
667.8400268554688,689.0,15.0,0.011963281851788432,P,0.25843026733398444
667.8400268554688,690.0,18.29,0.011963281851788432,P,0.2700268310546875
667.8400268554688,697.0,14.45,0.011963281851788432,P,0.3880066082763671
667.8400268554688,705.0,35.09,0.011963281851788432,P,0.442388388671875
667.8400268554688,575.0,0.21,0.01470300411307712,P,0.48242705078125003
667.8400268554688,580.0,0.24,0.01470300411307712,P,0.46484910156250003
667.8400268554688,585.0,0.27,0.01470300411307712,P,0.4458063232421875
667.8400268554688,590.0,0.25,0.01470300411307712,P,0.42090422851562503
667.8400268554688,595.0,0.34,0.01470300411307712,P,0.40601179931640624
667.8400268554688,600.0,0.31,0.01470300411307712,P,0.38721315917968746
667.8400268554688,605.0,0.4,0.01470300411307712,P,0.3711000390625
667.8400268554688,610.0,0.47,0.01470300411307712,P,0.3530338134765625
667.8400268554688,615.0,0.45,0.01470300411307712,P,0.3364324169921875
667.8400268554688,620.0,0.6,0.01470300411307712,P,0.3198310205078124
667.8400268554688,625.0,0.94,0.01470300411307712,P,0.30493859130859374
667.8400268554688,630.0,0.97,0.01470300411307712,P,0.2876047802734374
667.8400268554688,631.0,1.03,0.01470300411307712,P,0.2869944348144531
667.8400268554688,632.0,0.64,0.01470300411307712,P,0.28833719482421866
667.8400268554688,633.0,1.15,0.01470300411307712,P,0.28626202026367187
667.8400268554688,634.0,1.18,0.01470300411307712,P,0.28394270751953116
667.8400268554688,635.0,1.3,0.01470300411307712,P,0.28076891113281244
667.8400268554688,636.0,1.36,0.01470300411307712,P,0.27173579833984374
667.8400268554688,637.0,1.63,0.01470300411307712,P,0.2708813146972656
667.8400268554688,638.0,1.72,0.01470300411307712,P,0.26782958740234375
667.8400268554688,639.0,1.97,0.01470300411307712,P,0.2657544128417969
667.8400268554688,640.0,1.53,0.01470300411307712,P,0.2703930383300781
667.8400268554688,641.0,1.71,0.01470300411307712,P,0.2602613037109375
667.8400268554688,642.0,1.62,0.01470300411307712,P,0.25891854370117195
667.8400268554688,643.0,1.84,0.01470300411307712,P,0.2644726873779296
667.8400268554688,644.0,1.97,0.01470300411307712,P,0.2567213000488281
667.8400268554688,645.0,2.09,0.01470300411307712,P,0.25879647460937505
667.8400268554688,646.0,2.22,0.01470300411307712,P,0.256843369140625
667.8400268554688,647.0,2.3,0.01470300411307712,P,0.2553785400390626
667.8400268554688,648.0,2.73,0.01470300411307712,P,0.24549094360351562
667.8400268554688,649.0,2.68,0.01470300411307712,P,0.25220474365234374
667.8400268554688,650.0,2.82,0.01470300411307712,P,0.2500075
667.8400268554688,651.0,3.02,0.01470300411307712,P,0.2395095581054687
667.8400268554688,652.0,1.79,0.01470300411307712,P,0.24719991088867188
667.8400268554688,653.0,3.38,0.01470300411307712,P,0.2439650799560547
667.8400268554688,654.0,3.43,0.01470300411307712,P,0.24146266357421875
667.8400268554688,655.0,3.56,0.01470300411307712,P,0.23206334350585936
667.8400268554688,656.0,4.35,0.01470300411307712,P,0.23944852355957028
667.8400268554688,657.0,4.46,0.01470300411307712,P,0.23767852172851558
667.8400268554688,658.0,4.53,0.01470300411307712,P,0.231452998046875
667.8400268554688,659.0,4.99,0.01470300411307712,P,0.22324385162353516
667.8400268554688,660.0,5.09,0.01470300411307712,P,0.222114712524414
667.8400268554688,661.0,5.41,0.01470300411307712,P,0.22718057983398435
667.8400268554688,662.0,5.74,0.01470300411307712,P,0.22553264709472653
667.8400268554688,663.0,5.74,0.01470300411307712,P,0.2172929833984375
667.8400268554688,664.0,6.09,0.01470300411307712,P,0.21454642883300779
667.8400268554688,665.0,6.46,0.01470300411307712,P,0.21289849609375
667.8400268554688,666.0,7.09,0.01470300411307712,P,0.21186090881347652
667.8400268554688,667.0,7.6,0.01470300411307712,P,0.21735401794433595
667.8400268554688,668.0,7.76,0.01470300411307712,P,0.20734435241699217
667.8400268554688,669.0,8.89,0.01470300411307712,P,0.2146684979248047
667.8400268554688,670.0,9.18,0.01470300411307712,P,0.220161607055664
667.8400268554688,671.0,10.02,0.01470300411307712,P,0.20294986511230467
667.8400268554688,672.0,10.25,0.01470300411307712,P,0.20948056152343747
667.8400268554688,673.0,10.76,0.01470300411307712,P,0.20050848327636717
667.8400268554688,674.0,11.32,0.01470300411307712,P,0.20807676696777339
667.8400268554688,675.0,11.94,0.01470300411307712,P,0.2002643450927734
667.8400268554688,676.0,12.58,0.01470300411307712,P,0.2048419360351562
667.8400268554688,677.0,13.4,0.01470300411307712,P,0.21479056701660154
667.8400268554688,679.0,16.94,0.01470300411307712,P,0.20276676147460934
667.8400268554688,680.0,15.5,0.01470300411307712,P,0.2130815997314453
667.8400268554688,681.0,16.3,0.01470300411307712,P,0.21662160339355468
667.8400268554688,683.0,18.4,0.01470300411307712,P,0.1994098614501953
667.8400268554688,684.0,20.12,0.01470300411307712,P,0.20960263061523435
667.8400268554688,687.0,15.95,0.01470300411307712,P,0.21057918334960937
667.8400268554688,689.0,17.62,0.01470300411307712,P,0.25025163818359375
667.8400268554688,690.0,11.9,0.01470300411307712,P,0.22467816345214842
667.8400268554688,725.0,46.43,0.01470300411307712,P,0.4968312036132813
667.8400268554688,520.0,0.12,0.0174427261664447,P,0.6601596484375001
667.8400268554688,525.0,0.12,0.0174427261664447,P,0.6445348046875
667.8400268554688,530.0,0.12,0.0174427261664447,P,0.6279334082031252
667.8400268554688,535.0,0.15,0.0174427261664447,P,0.6103554589843752
667.8400268554688,540.0,0.17,0.0174427261664447,P,0.5927775097656252
667.8400268554688,545.0,0.18,0.0174427261664447,P,0.5751995605468749
667.8400268554688,550.0,0.19,0.0174427261664447,P,0.5610395458984375
667.8400268554688,555.0,0.18,0.0174427261664447,P,0.5419967675781252
667.8400268554688,560.0,0.22,0.0174427261664447,P,0.526371923828125
667.8400268554688,565.0,0.26,0.0174427261664447,P,0.5092822509765625
667.8400268554688,570.0,0.29,0.0174427261664447,P,0.49023947265625006
667.8400268554688,575.0,0.31,0.0174427261664447,P,0.4721732470703125
667.8400268554688,580.0,0.27,0.0174427261664447,P,0.45606012695312503
667.8400268554688,585.0,0.36,0.0174427261664447,P,0.43408769042968753
667.8400268554688,590.0,0.33,0.0174427261664447,P,0.4184628466796875
667.8400268554688,595.0,0.37,0.0174427261664447,P,0.3979552392578125
667.8400268554688,600.0,0.41,0.0174427261664447,P,0.38013315185546875
667.8400268554688,601.0,0.49,0.0174427261664447,P,0.379889013671875
667.8400268554688,602.0,0.44,0.0174427261664447,P,0.3764710791015625
667.8400268554688,603.0,0.32,0.0174427261664447,P,0.37134417724609375
667.8400268554688,604.0,0.43,0.0174427261664447,P,0.36914693359375
667.8400268554688,605.0,0.45,0.0174427261664447,P,0.3657289990234375
667.8400268554688,606.0,0.6,0.0174427261664447,P,0.3618227880859375
667.8400268554688,607.0,0.64,0.0174427261664447,P,0.3566958862304687
667.8400268554688,608.0,0.65,0.0174427261664447,P,0.3557193334960937
667.8400268554688,609.0,0.55,0.0174427261664447,P,0.3518131225585937
667.8400268554688,610.0,0.54,0.0174427261664447,P,0.34400070068359373
667.8400268554688,611.0,0.58,0.0174427261664447,P,0.3452213916015625
667.8400268554688,612.0,0.51,0.0174427261664447,P,0.33765310791015624
667.8400268554688,613.0,0.61,0.0174427261664447,P,0.3393620751953125
667.8400268554688,614.0,0.66,0.0174427261664447,P,0.33399103515625
667.8400268554688,615.0,0.69,0.0174427261664447,P,0.33423517333984376
667.8400268554688,616.0,0.38,0.0174427261664447,P,0.3278875805664062
667.8400268554688,617.0,0.78,0.0174427261664447,P,0.32569033691406246
667.8400268554688,618.0,0.67,0.0174427261664447,P,0.3182441223144531
667.8400268554688,619.0,0.69,0.0174427261664447,P,0.32166205688476557
667.8400268554688,620.0,0.73,0.0174427261664447,P,0.3171455004882812
667.8400268554688,621.0,0.82,0.0174427261664447,P,0.31250687499999996
667.8400268554688,622.0,0.83,0.0174427261664447,P,0.30884480224609373
667.8400268554688,623.0,0.85,0.0174427261664447,P,0.3083565258789062
667.8400268554688,624.0,0.93,0.0174427261664447,P,0.3060372131347656
667.8400268554688,625.0,0.87,0.0174427261664447,P,0.29883513671874995
667.8400268554688,626.0,0.97,0.0174427261664447,P,0.2955392712402344
667.8400268554688,627.0,1.02,0.0174427261664447,P,0.29883513671874995
667.8400268554688,628.0,1.15,0.0174427261664447,P,0.2951730639648437
667.8400268554688,629.0,1.2,0.0174427261664447,P,0.2872385729980468
667.8400268554688,630.0,1.1,0.0174427261664447,P,0.28955788574218744
667.8400268554688,631.0,1.21,0.0174427261664447,P,0.2873606420898437
667.8400268554688,632.0,1.23,0.0174427261664447,P,0.28076891113281244
667.8400268554688,633.0,1.29,0.0174427261664447,P,0.28076891113281244
667.8400268554688,634.0,1.36,0.0174427261664447,P,0.2758861474609374
667.8400268554688,635.0,1.4,0.0174427261664447,P,0.2797923583984374
667.8400268554688,636.0,1.44,0.0174427261664447,P,0.27075924560546877
667.8400268554688,637.0,1.54,0.0174427261664447,P,0.2713085565185547
667.8400268554688,638.0,1.75,0.0174427261664447,P,0.2739330419921875
667.8400268554688,639.0,1.85,0.0174427261664447,P,0.26972165832519535
667.8400268554688,640.0,1.9,0.0174427261664447,P,0.2691113128662109
667.8400268554688,641.0,2.06,0.0174427261664447,P,0.26593751647949215
667.8400268554688,642.0,2.08,0.0174427261664447,P,0.26471682556152343
667.8400268554688,643.0,2.07,0.0174427261664447,P,0.25525647094726567
667.8400268554688,644.0,2.38,0.0174427261664447,P,0.26142096008300786
667.8400268554688,645.0,2.25,0.0174427261664447,P,0.2493971545410156
667.8400268554688,646.0,2.72,0.0174427261664447,P,0.250434741821289
667.8400268554688,647.0,2.86,0.0174427261664447,P,0.2468947381591797
667.8400268554688,648.0,3.02,0.0174427261664447,P,0.25318129638671877
667.8400268554688,649.0,2.9,0.0174427261664447,P,0.24372094177246095
667.8400268554688,650.0,3.04,0.0174427261664447,P,0.2401199035644531
667.8400268554688,651.0,3.21,0.0174427261664447,P,0.23963162719726558
667.8400268554688,652.0,3.67,0.0174427261664447,P,0.24127955993652345
667.8400268554688,653.0,3.83,0.0174427261664447,P,0.2442702526855469
667.8400268554688,654.0,4.1,0.0174427261664447,P,0.2421645608520508
667.8400268554688,655.0,4.03,0.0174427261664447,P,0.2322464471435547
667.8400268554688,656.0,4.53,0.0174427261664447,P,0.22962196166992188
667.8400268554688,657.0,4.78,0.0174427261664447,P,0.2318192053222656
667.8400268554688,658.0,5.07,0.0174427261664447,P,0.22528850891113278
667.8400268554688,659.0,5.53,0.0174427261664447,P,0.22855385711669923
667.8400268554688,660.0,5.34,0.0174427261664447,P,0.22309126525878903
667.8400268554688,661.0,6.02,0.0174427261664447,P,0.22187057434082028
667.8400268554688,662.0,6.26,0.0174427261664447,P,0.22867592620849608
667.8400268554688,663.0,6.5,0.0174427261664447,P,0.22284712707519527
667.8400268554688,664.0,6.92,0.0174427261664447,P,0.2146684979248047
667.8400268554688,665.0,7.02,0.0174427261664447,P,0.2122576333618164
